case_id,structure,article,status,date_opened,date_closed,investigator,suspect,evidence_count
109c2742-0953-4194-99fc-0a877f588c91,НПУ,289,Закрыто,2025-05-31,2025-06-30,Опер #125,Гр. Мельник 453,0
83d2a13a-3bd3-4ecc-bc29-70109edf7123,Прокуратура,309,Передано в суд,2022-07-04,,Опер #24,Гр. Коваленко 827,12
664b8772-0235-4957-b77f-a34890f2cb8b,Прокуратура,309,Закрыто,2024-12-19,,Опер #199,Гр. Коваленко 942,4
e837090e-9046-4db8-8e6f-436c6603b497,НПУ,115,На розыске,2022-08-16,,Опер #158,Гр. Иванов 143,0
a7b21fa2-f462-43b3-b53d-6f1dfa547c20,Прокуратура,307,Передано в суд,2024-06-28,,Опер #101,Гр. Мельник 135,7
4c37ecfc-5d5c-41b7-aaa2-f378078cfd46,СБУ,263,В работе,2025-06-11,,Опер #107,Гр. Коваленко 708,6
3e9bcf82-ae3b-4afe-886c-190b9ba3a990,НПУ,309,В работе,2020-11-21,,Опер #47,Гр. Коваленко 646,11
66a4ab0a-0094-4773-8762-7568ac2e16bd,СБУ,187,Ожидание экспертизы,2025-06-12,2025-12-15,Опер #185,Гр. Гончар 901,7
3c211d6b-546e-4f9c-99dc-5342dd79296c,НПУ,296,На розыске,2021-06-23,,Опер #52,Гр. Коваленко 279,14
37410d7d-8cc2-42e2-889e-db63aa252758,Прокуратура,121,Ожидание экспертизы,2022-01-31,,Опер #6,Гр. Коваленко 347,8
af099652-0943-428b-9861-8e467564721f,НПУ,121,На розыске,2023-08-23,,Опер #32,Гр. Иванов 987,6
2859fd1d-7ccb-4b50-ac94-140257ca4e4e,НПУ,296,Ожидание экспертизы,2022-12-21,2023-03-24,Опер #131,Гр. Гончар 869,10
bf0020ef-c7ba-4336-b2e7-5b58fd93f632,Прокуратура,289,Передано в суд,2020-06-17,2021-04-30,Опер #125,Гр. Петров 305,11
5100088e-40d3-4c6f-96c1-1a2a97859c70,Прокуратура,185,В работе,2025-08-26,,Опер #137,Гр. Сидоренко 777,5
def9f998-46c4-4b86-b9c2-e6c049df80fb,НПУ,121,В работе,2025-10-28,,Опер #125,Гр. Петров 660,0
5a0444f3-44a3-45d2-af9d-27aa99b6f249,Прокуратура,296,Закрыто,2024-06-15,2025-05-05,Опер #84,Гр. Иванов 115,6
972cbb34-4eb5-497f-ad56-e5774cacbdb0,НПУ,194,На розыске,2023-02-05,2023-11-27,Опер #105,Гр. Иванов 490,5
859a1df2-4531-499b-9344-cf10c2b76512,НПУ,309,Закрыто,2025-10-08,,Опер #22,Гр. Мельник 556,11
eb7512c7-590d-43e7-ac11-ce67b8772e45,Прокуратура,185,В работе,2023-02-22,2023-12-30,Опер #174,Гр. Гончар 342,5
02dd8381-485f-4fb3-a72c-4955738ec190,Прокуратура,289,Передано в суд,2024-03-08,,Опер #133,Гр. Коваленко 987,14
f84a410f-7843-42f8-81e2-a8e681908da7,НПУ,263,Передано в суд,2022-09-28,,Опер #114,Гр. Сидоренко 129,14
b5f412a3-a705-43fe-a16f-2426494e08c9,Прокуратура,263,Закрыто,2024-03-04,2024-11-25,Опер #104,Гр. Коваленко 797,8
579808b5-7877-4530-93fd-0554af988686,НПУ,115,Закрыто,2020-11-21,2021-07-10,Опер #152,Гр. Иванов 148,0
9cac03ea-70d0-4206-b42b-1a9c8702e22b,СБУ,187,На розыске,2023-08-10,2024-03-14,Опер #9,Гр. Коваленко 925,3
9358a3c7-3a27-45f4-945f-37e46a8f1092,СБУ,309,В работе,2024-03-08,2024-10-28,Опер #74,Гр. Петров 453,11
d37bdb5b-42e3-4304-902f-3c038cbaf418,Прокуратура,185,Ожидание экспертизы,2025-10-03,,Опер #63,Гр. Мельник 842,11
4347ea05-9c41-417a-ae3b-93962ba97e08,Прокуратура,307,Передано в суд,2021-11-08,,Опер #18,Гр. Петров 671,7
d7812969-98d7-4a58-b24c-15c881953c42,СБУ,115,Ожидание экспертизы,2020-07-08,,Опер #50,Гр. Петров 675,11
b362750a-a239-435c-91b2-036cc53520a8,НПУ,115,Закрыто,2023-09-12,2023-12-31,Опер #139,Гр. Сидоренко 711,3
f247660b-054f-4d46-abed-4816b9de66f8,СБУ,115,Закрыто,2025-05-16,2025-11-01,Опер #137,Гр. Коваленко 595,1
124b61ec-a472-403c-a583-17ac3da2eb4b,Прокуратура,121,Ожидание экспертизы,2025-06-30,2026-02-07,Опер #52,Гр. Петров 105,14
a5628109-a2cd-4699-ad38-dcc4dab27b22,НПУ,263,Закрыто,2020-09-26,,Опер #124,Гр. Петров 974,0
9088f41d-7271-4d48-bb6d-c15289e89299,СБУ,121,В работе,2025-08-16,2026-02-28,Опер #7,Гр. Сидоренко 305,12
05a9fcf5-a6d9-4030-b25b-9fd649a1be06,СБУ,187,Передано в суд,2022-03-15,,Опер #13,Гр. Коваленко 375,10
710c0375-0bc2-4ad7-aafd-944b42530dda,СБУ,296,Ожидание экспертизы,2022-07-24,2023-05-28,Опер #152,Гр. Петров 623,8
ba06ddb7-cc10-464b-b615-3a0d47d305db,Прокуратура,307,Закрыто,2021-06-11,,Опер #157,Гр. Иванов 824,2
179a6b25-0903-4901-9293-805421eba049,НПУ,309,Ожидание экспертизы,2023-06-11,,Опер #56,Гр. Гончар 230,14
a5e594bd-5fe8-4cc7-9b03-992410ec9a18,СБУ,289,На розыске,2023-03-08,,Опер #99,Гр. Коваленко 601,8
4e39eeed-9ca9-4168-8c2c-308ee2ec18d4,НПУ,289,Передано в суд,2024-05-06,,Опер #82,Гр. Коваленко 546,12
93e4cc2f-ae91-4ffb-a5f8-a17c11e0888f,НПУ,296,Закрыто,2025-09-17,2026-08-21,Опер #119,Гр. Гончар 149,15
546eb0ee-d44c-449d-8812-2a56896069f9,СБУ,185,На розыске,2020-10-02,2020-11-21,Опер #187,Гр. Коваленко 563,4
6c72dedb-773e-4096-bc15-aff3cb9c16b4,НПУ,187,Закрыто,2025-07-08,,Опер #109,Гр. Сидоренко 291,12
c0973033-1eca-4670-bbb6-1c1a2821f6e9,СБУ,187,В работе,2021-10-21,2022-04-05,Опер #34,Гр. Гончар 819,1
c3f59658-654e-421d-85a6-b366ea6078bc,НПУ,296,Ожидание экспертизы,2023-02-18,,Опер #9,Гр. Мельник 597,6
e0b5fb3b-eb2a-4464-ae43-efcb7c0be89e,СБУ,296,На розыске,2025-11-13,,Опер #73,Гр. Гончар 988,4
6901de8d-a716-4de9-972a-48162df3f326,НПУ,309,В работе,2021-01-31,2021-09-20,Опер #111,Гр. Мельник 355,14
db83bc91-e53d-4c79-a319-3f02a757202a,Прокуратура,309,В работе,2020-09-26,,Опер #72,Гр. Мельник 345,0
7953589a-a02b-4e25-9bb7-ac54c4e672a1,Прокуратура,187,Закрыто,2022-06-05,,Опер #26,Гр. Мельник 546,13
292f361d-4a8a-439b-ae36-069cbcc1440b,СБУ,121,Закрыто,2020-08-05,2020-10-14,Опер #139,Гр. Гончар 779,4
9a90035a-c601-4c1f-b30e-484389707b66,СБУ,187,Ожидание экспертизы,2023-03-10,,Опер #95,Гр. Иванов 831,4
6ecef945-2822-4a37-a75c-28da4bd52ec7,СБУ,289,В работе,2020-06-04,2021-01-13,Опер #75,Гр. Иванов 351,14
6d3c5e06-272e-4db7-8f8c-018d4572ef3a,СБУ,185,Передано в суд,2020-01-24,,Опер #144,Гр. Мельник 351,7
ad7b0ad0-2ae9-4672-964b-e2f6c3ad2df8,Прокуратура,121,В работе,2020-09-06,,Опер #182,Гр. Сидоренко 854,3
e70b78cc-ed0a-49e9-bca5-b79810d53122,Прокуратура,309,Ожидание экспертизы,2021-12-13,2022-12-29,Опер #190,Гр. Гончар 851,2
2e1ffc80-7c7f-47d2-95ab-34699305ce8c,СБУ,309,Передано в суд,2025-02-05,,Опер #200,Гр. Мельник 414,7
4832238d-9c7d-4b43-8781-fd0948e13338,СБУ,263,Передано в суд,2025-04-27,,Опер #102,Гр. Мельник 781,11
af40034b-53c9-46ee-870c-c972bb4e9946,СБУ,185,В работе,2021-11-16,,Опер #32,Гр. Коваленко 560,3
cd0ac184-3955-40d8-abc5-9abdaf06dd54,СБУ,263,В работе,2021-02-23,,Опер #87,Гр. Иванов 970,14
66f65aaa-df8b-45d2-a089-81553ba41831,Прокуратура,115,Ожидание экспертизы,2025-01-24,,Опер #16,Гр. Сидоренко 815,11
29356caf-d3be-488a-a734-aa140ab95d51,СБУ,121,Передано в суд,2024-04-12,2025-01-22,Опер #175,Гр. Мельник 165,9
683bfbc0-8ae0-411c-a309-1836983d68ce,СБУ,121,Передано в суд,2023-05-05,,Опер #39,Гр. Иванов 963,9
66923bbb-29a7-4914-a22c-840f2abea4ab,НПУ,187,Передано в суд,2024-09-17,,Опер #102,Гр. Мельник 918,11
4659b0ca-34e0-4c89-ac98-1ed997bcb9d4,Прокуратура,185,На розыске,2022-03-31,,Опер #127,Гр. Иванов 310,5
71470a0a-c533-4cf2-9596-926eb5537f2e,Прокуратура,263,В работе,2024-11-26,,Опер #16,Гр. Иванов 942,5
795010a3-3f74-4481-b3bd-33a13d47b025,НПУ,296,Передано в суд,2022-05-17,2022-07-21,Опер #199,Гр. Иванов 663,11
76e1d76f-5493-400d-973a-a11ae9a1f03e,НПУ,296,Закрыто,2024-12-28,2026-01-14,Опер #128,Гр. Петров 831,15
230ab858-0731-4e87-ac0f-acdeb469a31d,СБУ,194,На розыске,2024-02-12,2024-06-13,Опер #98,Гр. Мельник 899,15
fcce2456-1c8c-47e0-a125-99401a959351,Прокуратура,115,Передано в суд,2024-12-03,2025-01-11,Опер #128,Гр. Мельник 713,7
326156d9-1292-41ef-997b-818f3bab62f1,СБУ,307,В работе,2024-06-30,,Опер #113,Гр. Сидоренко 212,0
c82c0d56-c553-4dd9-9ff1-9a8dab31e6d6,НПУ,194,Закрыто,2024-08-24,2024-10-31,Опер #58,Гр. Мельник 816,14
04288353-5960-481e-ba93-ceeb64dd80bc,Прокуратура,263,Ожидание экспертизы,2025-04-03,,Опер #200,Гр. Коваленко 361,13
4a0e8705-d4a4-4c1c-a31c-1358d4276acd,Прокуратура,296,Ожидание экспертизы,2022-11-16,,Опер #85,Гр. Сидоренко 351,10
4d54e852-d1a6-466a-a8ae-ffbc37217ca8,НПУ,121,Закрыто,2025-05-11,2025-10-12,Опер #123,Гр. Иванов 320,12
7064cdd3-e472-4ef1-80f3-4db75deee684,НПУ,185,Передано в суд,2021-04-08,2022-02-08,Опер #106,Гр. Гончар 938,14
c8ef2bf9-3102-4636-a56d-b6194645ef9c,Прокуратура,115,На розыске,2023-03-02,2023-10-29,Опер #96,Гр. Сидоренко 581,5
87d57b76-1577-4073-a494-567ecc064fa7,НПУ,289,Передано в суд,2024-03-12,,Опер #31,Гр. Гончар 258,2
3e24f767-abda-497d-8a97-a7d58ec8bfe2,СБУ,296,Закрыто,2024-08-16,,Опер #104,Гр. Мельник 726,0
80163d71-2ac8-441b-8052-d275b65925fa,НПУ,187,Закрыто,2023-01-07,,Опер #39,Гр. Петров 329,12
731f2770-3216-40cd-acd6-1fb426ed8acc,СБУ,194,Передано в суд,2022-03-16,2022-10-05,Опер #142,Гр. Иванов 115,9
cc37498f-940c-488d-ae53-750b53d2f4ac,СБУ,194,В работе,2021-04-22,,Опер #24,Гр. Иванов 375,12
05e2dea7-cd3d-4a33-8e11-eaa500d516f2,Прокуратура,121,В работе,2022-03-02,2022-09-06,Опер #98,Гр. Петров 418,15
d687af60-d10e-4534-9802-3791af118463,СБУ,296,Передано в суд,2020-04-20,,Опер #193,Гр. Гончар 227,8
4fcbcb51-d676-41ac-8e4e-6db64bec130b,СБУ,121,Закрыто,2025-04-19,,Опер #11,Гр. Коваленко 243,1
db2b5b60-f1e1-4b02-acff-7dc157bee9ac,Прокуратура,194,На розыске,2022-07-12,,Опер #100,Гр. Петров 238,7
0170e1ed-9d75-4898-9f16-d94aceadb1b5,СБУ,115,В работе,2023-09-03,,Опер #87,Гр. Петров 114,6
33fffae2-b86e-4da9-a0ef-1f31f32d4394,СБУ,263,На розыске,2021-03-02,2021-07-27,Опер #86,Гр. Мельник 597,15
efa4e112-41dc-4e39-ac33-8f43c4461bcb,Прокуратура,115,На розыске,2022-02-02,,Опер #51,Гр. Сидоренко 130,3
592889fa-2878-4c13-9989-39751b9d496b,СБУ,185,На розыске,2023-12-25,2024-05-15,Опер #51,Гр. Сидоренко 166,11
2e3cae4b-b927-4a48-a2ad-5343c7099628,НПУ,309,Закрыто,2023-02-28,,Опер #169,Гр. Сидоренко 768,15
c2c1e047-23f6-4010-9eab-22287bc4b77c,Прокуратура,121,Передано в суд,2024-04-23,,Опер #9,Гр. Иванов 375,13
144e1809-5983-4159-9be4-e7df87eb6ac3,Прокуратура,187,Закрыто,2020-04-27,,Опер #121,Гр. Иванов 366,13
a5af8b9d-e668-49b1-9b5e-8438573f65c1,Прокуратура,309,Ожидание экспертизы,2023-04-04,,Опер #125,Гр. Сидоренко 314,7
989cf255-097a-426c-86a3-919848c3de1d,НПУ,289,Передано в суд,2023-03-24,2023-07-13,Опер #108,Гр. Коваленко 403,1
377cacd5-3116-426d-b879-0434fafb0a3a,СБУ,185,Ожидание экспертизы,2025-10-25,,Опер #196,Гр. Гончар 277,10
d7d4e4c0-83e3-4727-8d54-25cf26bffea2,СБУ,115,Закрыто,2022-04-12,,Опер #82,Гр. Сидоренко 463,9
8ef9c02d-87fa-4ebe-9405-4b8f6be7c054,Прокуратура,187,Закрыто,2020-12-06,,Опер #86,Гр. Петров 324,5
b30ea4a4-5b0e-4371-9fb0-e34ccfcbf7ca,НПУ,263,Передано в суд,2024-08-24,,Опер #33,Гр. Иванов 119,8
107072bf-0957-4c96-be50-afd2acd9b89f,НПУ,187,В работе,2020-02-29,,Опер #79,Гр. Петров 351,13
d99e6900-43bb-44d1-a82b-1d561249361a,СБУ,115,Закрыто,2020-11-06,2021-02-27,Опер #84,Гр. Сидоренко 406,4
0b8a7be4-ebdc-44c6-8dbc-6dcbcdceb79e,Прокуратура,289,Ожидание экспертизы,2021-01-08,,Опер #101,Гр. Сидоренко 222,3
b7ccf98d-388c-41d1-9fbc-248ba7e60045,Прокуратура,115,На розыске,2021-01-07,,Опер #104,Гр. Коваленко 131,6
d65bd324-f00e-4264-9a01-16503b0ff3d5,НПУ,309,Закрыто,2021-10-14,2022-10-23,Опер #13,Гр. Сидоренко 539,13
d59c1314-7f66-4738-96ac-3c0ea02ddd8a,НПУ,309,Ожидание экспертизы,2025-05-05,2025-05-26,Опер #68,Гр. Мельник 337,11
9a0d0796-91c6-4c4d-a678-07e02e2fe20d,Прокуратура,187,Закрыто,2023-02-04,2024-01-29,Опер #187,Гр. Коваленко 169,7
0025ee99-10a7-4266-80d2-0c408b525e1f,СБУ,263,В работе,2024-03-31,,Опер #145,Гр. Сидоренко 718,4
edcb065e-9cdd-41a9-805b-718e232cfe56,СБУ,307,В работе,2025-06-30,,Опер #5,Гр. Гончар 469,4
acbda701-2d95-4b34-9a9f-334bab3b33f7,Прокуратура,194,Закрыто,2024-09-09,,Опер #193,Гр. Петров 281,12
425435b9-6f6e-4f76-9425-8fa92b16efed,НПУ,194,Передано в суд,2022-08-04,,Опер #194,Гр. Петров 812,9
914ba3c6-84e2-4afb-9593-392af5c119c3,Прокуратура,307,На розыске,2020-02-24,2020-12-28,Опер #95,Гр. Коваленко 268,5
3df66e58-3b06-443f-9aaf-fbfba5ad5c06,НПУ,296,Закрыто,2021-12-08,2022-10-29,Опер #126,Гр. Гончар 202,10
352c45d3-6ad0-4d83-b5d0-0f65e6b2baca,СБУ,115,Передано в суд,2023-05-22,2024-05-12,Опер #9,Гр. Петров 333,11
9c103291-6649-4968-85e0-cf506f6c3d94,СБУ,187,Ожидание экспертизы,2024-03-12,,Опер #123,Гр. Гончар 615,14
7673fa94-4b15-4e0a-9265-0df862c0dd66,СБУ,296,На розыске,2025-11-19,,Опер #69,Гр. Гончар 217,13
0919a9df-84a2-4023-85b7-f60c818725f3,СБУ,307,Ожидание экспертизы,2021-02-26,2022-01-04,Опер #83,Гр. Гончар 385,6
2717d6f8-ecc1-406d-a246-70da3cc3215f,СБУ,309,Ожидание экспертизы,2025-08-06,2026-04-09,Опер #90,Гр. Петров 394,9
01fbecb7-c4b1-4fc8-b0f0-094b07c59b15,НПУ,263,В работе,2020-03-30,2020-07-26,Опер #186,Гр. Петров 337,13
172a82ba-7e0d-4edb-b83c-617b476cee91,СБУ,194,Передано в суд,2022-06-18,2022-07-16,Опер #146,Гр. Иванов 170,13
554889bd-d89d-443c-b3ff-076e409e1294,НПУ,296,Ожидание экспертизы,2021-06-26,,Опер #112,Гр. Гончар 535,11
4daaf386-5896-44b9-b66d-6065d364b22e,СБУ,309,В работе,2025-07-31,,Опер #52,Гр. Сидоренко 620,11
b4b46b50-f068-4c90-95a5-de4ed82b650e,Прокуратура,194,Передано в суд,2022-04-17,,Опер #180,Гр. Коваленко 665,5
55000155-344a-467d-bf77-09fed353a233,Прокуратура,263,В работе,2020-08-20,,Опер #153,Гр. Сидоренко 133,5
cf449fdf-eacf-4db6-9ffa-1a6a5e0866ad,Прокуратура,115,Закрыто,2023-02-19,2023-08-26,Опер #174,Гр. Мельник 680,14
8207aa64-e50b-41ec-a8ed-28cb88719ea6,Прокуратура,289,Передано в суд,2020-02-14,,Опер #43,Гр. Мельник 876,10
15299f0c-a2b5-4709-8798-4b36368244c6,НПУ,194,На розыске,2020-11-10,2021-01-01,Опер #27,Гр. Коваленко 262,4
f443bbe8-bd56-4fd9-9637-87478dc2a149,СБУ,185,В работе,2024-07-04,,Опер #21,Гр. Гончар 436,0
7acdae6d-d6b0-4d14-8d95-865568fddf42,Прокуратура,121,Закрыто,2025-08-19,,Опер #64,Гр. Гончар 153,12
56493c35-10cf-4427-bc11-db489406d2ed,НПУ,121,Закрыто,2020-04-02,,Опер #190,Гр. Мельник 768,12
35a25da2-d282-45d3-abdd-40914865a80d,НПУ,185,Закрыто,2023-05-25,,Опер #66,Гр. Иванов 279,7
c087ccfb-9645-44a5-8d45-e0b8c073fa6a,Прокуратура,289,Передано в суд,2022-02-25,,Опер #156,Гр. Гончар 823,3
9428fdba-fde3-4b4c-9efe-39fa218de344,Прокуратура,185,На розыске,2023-05-09,,Опер #103,Гр. Гончар 663,0
e0ece9c2-900b-4d20-a1e1-033ad32fcf6d,СБУ,307,Ожидание экспертизы,2023-11-27,,Опер #51,Гр. Гончар 430,13
92b3df2c-232d-4e41-8b3a-cc339d51d3f4,СБУ,309,В работе,2020-01-21,2020-03-04,Опер #174,Гр. Мельник 407,7
a635b337-da2c-42b6-b9df-74a75632611f,СБУ,289,Закрыто,2023-01-02,,Опер #170,Гр. Сидоренко 376,11
33df92d2-3f53-496d-9f25-b7b77c53d597,НПУ,194,В работе,2024-01-30,2024-11-03,Опер #109,Гр. Мельник 980,1
585566cf-9234-4e3d-8cd3-b29413a38fbb,Прокуратура,194,В работе,2023-03-01,,Опер #75,Гр. Коваленко 730,7
d9300a99-7812-4591-8c23-48047d332abc,НПУ,187,Ожидание экспертизы,2021-04-11,2021-09-20,Опер #20,Гр. Гончар 765,10
4775ce2a-1bdf-41f4-b5d8-e41fd33a67cb,Прокуратура,187,Передано в суд,2023-01-13,2023-12-04,Опер #3,Гр. Гончар 758,4
760a867a-a46e-49e3-86f0-aa19ea30a2fd,Прокуратура,309,Закрыто,2023-04-19,,Опер #160,Гр. Мельник 345,1
f393f14f-1643-405c-8f2d-ffd6db0219b9,Прокуратура,185,Ожидание экспертизы,2025-01-10,,Опер #114,Гр. Иванов 985,9
826937eb-d067-4ece-9b17-cd056a0e0040,Прокуратура,263,Ожидание экспертизы,2021-03-15,2021-10-25,Опер #170,Гр. Коваленко 694,4
464b4dee-2cbe-45a1-973f-a056628115e5,НПУ,263,Закрыто,2023-05-07,,Опер #105,Гр. Петров 211,10
565f1dbe-d0cc-4e2f-baf1-a2121781f4f1,СБУ,187,В работе,2021-09-15,2021-10-13,Опер #19,Гр. Гончар 354,12
